from,to,date,value
193337,4379600,2017-08-26,1.8e+18
5,4379602,2017-08-26,1.1449e+21
4376515,4098206,2017-08-26,7.40616437e+18
208920,4379517,2017-08-26,9.074108242012516e+18
2083906,4379462,2017-08-26,1.6698103078e+20
4376515,2093792,2017-08-26,5.9642290587e+20
303768,4379608,2017-08-26,2.6051931589e+20
4376515,4379545,2017-08-26,1.0499373746e+20
193337,117749,2017-08-26,4.998e+20
193337,4379541,2017-08-26,5.48e+19
4379511,1690441,2017-08-26,5e+18
4371848,4372876,2017-08-26,1.19689e+18
4148396,4374614,2017-08-26,1.5e+20
193337,1748936,2017-08-27,5.48e+19
193337,85354,2017-08-27,3.998e+20
193337,4379673,2017-08-27,1.4898e+21
193337,4379673,2017-08-27,9.8e+18
13173,9034,2017-08-27,1.834e+20
193337,253546,2017-08-27,3.94109294e+21
193337,334602,2017-08-27,3.2e+19
49,4375472,2017-08-27,1.866182224e+20
370629,4379615,2017-08-27,9.9991502e+20
49,312363,2017-08-27,4.385281332e+19
49,417013,2017-08-27,1.6062846266e+20
193337,4378257,2017-08-27,5.77208728e+20
4377727,2710274,2017-08-27,2.2e+20
193337,4379679,2017-08-27,7.48e+19
193337,326280,2017-08-27,7.433047e+19
49,238158,2017-08-27,2.395255592e+19
4379587,4379675,2017-08-27,1.6231745465e+20
21089,2755130,2017-08-27,1.8003679417e+20
4379642,4379643,2017-08-27,4e+20
4379644,4376515,2017-08-27,1.5e+19
49,121599,2017-08-27,1.501558175e+20
2852668,49,2017-08-27,3.8002813e+20
2755130,49,2017-08-27,1.8003679417e+20
193337,2746568,2017-08-27,4.93e+19
193337,3154920,2017-08-27,1.098e+20
23535,2200438,2017-08-27,3e+21
193337,4128861,2017-08-27,3.18e+19
335017,4379664,2017-08-27,5.7155528e+20
4379651,417389,2017-08-27,1.5854027e+20
4379642,4379643,2017-08-27,5e+19
5,4379680,2017-08-27,1.07190335e+21
1967356,4379688,2017-08-27,4.9581255e+20
2084758,305395,2017-08-27,2.7455908e+20
4379655,4376515,2017-08-27,6.818e+19
193337,4379683,2017-08-27,6.2e+18
4377727,4379638,2017-08-27,3.945e+19
4379642,4379643,2017-08-27,9.4073934754e+20
193337,4378742,2017-08-27,2.62e+19
4379660,4379661,2017-08-27,5.26045585999997e+18
193337,4379614,2017-08-27,2.4998e+21
1722270,1692228,2017-08-27,1.5078832394059978e+21
4379638,4376515,2017-08-27,3.945e+19
2200438,49,2017-08-27,3e+21
4379672,4376515,2017-08-27,2e+21
5,237254,2017-08-27,4.9999e+21
193337,4374986,2017-08-27,5.78e+19
30827,49,2017-08-27,1.657028e+21
4379691,4376515,2017-08-27,5e+19
193337,38660,2017-08-27,2.3535798e+20
193337,251524,2017-08-27,9.542933e+20
71893,4379631,2017-08-27,9.991e+20
2084602,4379620,2017-08-27,2.5612342008e+20
334602,329282,2017-08-27,4.000916e+19
29631,49,2017-08-27,2.0821267642e+20
193337,4379614,2017-08-27,5.018e+20
2204,4379654,2017-08-27,6.818e+19
1747716,29631,2017-08-27,2.0747654944e+20
4379647,4379648,2017-08-27,1e+21
49,230333,2017-08-27,2.2206656654e+20
4379678,4377727,2017-08-27,2.240128e+19
2084629,107758,2017-08-27,5.9334484204e+20
193337,4379666,2017-08-27,1.6368794e+20
4379623,1721845,2017-08-27,3.938e+19
4379687,4377727,2017-08-27,6.74166e+18
425191,327366,2017-08-27,1e+21
4379636,3421383,2017-08-27,1e+19
4379622,4377727,2017-08-27,7.41606e+19
193337,4379401,2017-08-27,1.977278e+21
1747716,256593,2017-08-27,1.5e+18
446737,4379677,2017-08-27,2.934725166e+19
193337,4379692,2017-08-27,1.9768e+21
4379661,4376515,2017-08-27,5.26045585999997e+18
339737,2100735,2017-08-27,6.91057e+20
193337,238644,2017-08-27,5.538e+20
120025,4379685,2017-08-27,6.1180315074e+20
193337,4237592,2017-08-27,4e+19
2719330,118206,2017-08-27,4.499981532250025e+19
72202,56694,2017-08-27,1.529e+20
4379651,417389,2017-08-27,2e+18
193337,4379689,2017-08-27,1.256e+20
193337,24602,2017-08-27,4.998e+20
23535,4379659,2017-08-27,8e+21
193337,8366,2017-08-27,6.1709979e+20
5,4379681,2017-08-27,4.338e+19
193337,4379662,2017-08-27,1.933315e+19
4377727,4379634,2017-08-27,4.945e+19
3105058,4379669,2017-08-27,4.9933714651e+20
49,447016,2017-08-27,1.85857756238e+21
193337,4379645,2017-08-27,1e+19
4374419,4379624,2017-08-27,1.7694791e+20
4379675,4376515,2017-08-27,1.62e+20
4379626,49,2017-08-27,6e+20
2084826,4379690,2017-08-27,1.09203957e+18
30827,49,2017-08-27,1.5300276e+21
246665,247047,2017-08-27,7.11e+20
193337,4379687,2017-08-27,6.74166e+18
5,4379641,2017-08-27,1.599e+20
4379685,4376515,2017-08-27,6.1180315074e+20
3174576,4379691,2017-08-27,5e+19
193337,4376106,2017-08-27,5.648e+20
4379656,2016209,2017-08-27,1e+19
254245,49,2017-08-27,4.6412828e+20
2475724,4379644,2017-08-27,1.5e+19
193337,4379653,2017-08-27,1.2448226e+20
4379693,4379694,2017-08-27,1.9229862029e+20
193337,254245,2017-08-27,4.2742078e+20
193337,2852668,2017-08-27,3.8002813e+20
246782,4379658,2017-08-27,9.7498524e+18
193337,4379682,2017-08-27,9.8e+18
2204,4379628,2017-08-27,2.7125e+20
4099126,4099126,2017-08-27,4.183899267e+19
193337,4379678,2017-08-27,2.240128e+19
327366,49,2017-08-27,1e+21
4379636,4379637,2017-08-27,2e+18
193337,4379627,2017-08-27,4.9280847e+20
4377727,428771,2017-08-27,6.945e+19
4379683,4377727,2017-08-27,6.2e+18
193337,304070,2017-08-27,1.998e+20
2093792,2093792,2017-08-27,2.937832525919027e+17
23535,4379659,2017-08-27,9.9961342e+20
193337,8366,2017-08-27,8e+17
49,331533,2017-08-27,1.31592807547e+21
2084773,4379670,2017-08-27,5.5e+19
49,4379659,2017-08-27,2.999e+21
5,305052,2017-08-27,5.2190013e+20
193337,4379684,2017-08-27,3.392262e+19
5,4379618,2017-08-27,3.8755583409e+20
193337,254869,2017-08-27,2.91393472e+21
3547008,4379633,2017-08-27,3.538729835e+19
193337,4379671,2017-08-27,2.8e+18
4379636,4379640,2017-08-27,1e+19
193337,3541610,2017-08-27,4.88e+19
193337,4379676,2017-08-27,3.8e+18
2084758,4379665,2017-08-27,5e+20
29631,49,2017-08-27,2.0747654944e+20
4379636,4379640,2017-08-27,1.736e+21
4379679,4377727,2017-08-27,7.48e+19
28574,4379532,2017-08-27,9.269556461544954e+19
193337,1935897,2017-08-27,6.57526e+18
4379617,4376515,2017-08-27,1.507376e+18
4379658,4376515,2017-08-27,9.7498524e+18
4379634,4376515,2017-08-27,4.945e+19
193337,4379635,2017-08-27,5e+16
193337,30827,2017-08-27,1.5300276e+21
193337,4371848,2017-08-27,1.71685473e+21
193337,254869,2017-08-27,8.3976194e+21
1747716,29631,2017-08-27,2.0821267642e+20
4379613,4376515,2017-08-27,7.11e+20
49,4379529,2017-08-27,1.1903064651e+20
193337,2000693,2017-08-27,1.349e+21
49,230333,2017-08-27,1.9e+19
193337,4370379,2017-08-27,7.098e+20
4379610,4379611,2017-08-27,5.4e+19
193337,160817,2017-08-27,2.048e+20
5,305052,2017-08-27,2.47e+17
193337,3100366,2017-08-27,1.615e+20
299114,4379580,2017-08-27,7.3071595e+20
305052,4379619,2017-08-27,2.47e+17
193337,4379649,2017-08-27,1.9998e+21
49,7490,2017-08-27,1.1844359633e+20
193337,4379635,2017-08-27,4.9955e+20
4379649,49,2017-08-27,1.9998e+21
193337,1755282,2017-08-27,6.483666e+19
193337,23535,2017-08-27,2.00692615e+21
30150,4379626,2017-08-27,6e+20
193337,4379674,2017-08-27,1.1e+20
4379651,417389,2017-08-27,1.6054027e+20
5,60533,2017-08-27,1e+18
2335549,4378794,2017-08-27,1e+22
49,37410,2017-08-27,4.44e+20
460684,4379629,2017-08-27,2e+20
193337,4379676,2017-08-27,9.981521e+19
252264,4379657,2017-08-27,3.58312699003e+21
193337,4379622,2017-08-27,7.41606e+19
193337,2198817,2017-08-27,1.39998e+22
193337,1747724,2017-08-27,2.0508878e+20
4379569,4379621,2017-08-27,1.0445613911e+20
299114,4379625,2017-08-27,1e+19
345502,49,2017-08-27,2.99905973e+20
193337,253546,2017-08-27,1.0005e+20
193337,370707,2017-08-27,5e+16
252264,4379657,2017-08-27,2e+21
193337,2200617,2017-08-27,1.1551575e+20
4379669,49,2017-08-27,4.9933714651e+20
193337,4379643,2017-08-27,5.3413703e+20
1942879,4372098,2017-08-27,8.2e+21
193337,4379646,2017-08-27,1e+19
4379642,4379643,2017-08-27,1.0
193337,4379695,2017-08-27,4.618e+20
4379654,4379655,2017-08-27,6.818e+19
193337,30827,2017-08-27,1.657028e+21
344905,4379696,2017-08-27,1e+20
193337,4379630,2017-08-27,8.38e+19
4379616,4377400,2017-08-27,4.1639717e+20
398025,398026,2017-08-27,1.998061e+20
2083906,4379612,2017-08-27,1.6698103078e+20
4379670,4376515,2017-08-27,5.5e+19
193337,1935897,2017-08-27,6.598e+20
193337,2000693,2017-08-27,1e+18
12130,4379668,2017-08-27,1.1886e+21
309441,4379632,2017-08-27,2.5e+21
238098,4379672,2017-08-27,2e+21
448885,4379650,2017-08-27,4e+18
339737,2100735,2017-08-27,7e+18
2100735,49,2017-08-27,6.98057e+20
415865,415865,2017-08-27,1e+18
193337,234561,2017-08-27,9.8e+18
4379618,49,2017-08-27,3.8755583409e+20
247047,4379613,2017-08-27,7.11e+20
193337,4374986,2017-08-27,1.8e+18
193337,4379639,2017-08-27,5.98e+19
4379587,4379675,2017-08-27,1.62e+20
237932,4379617,2017-08-27,1.507376e+18
4377727,4379643,2017-08-27,4.8845e+20
4379625,4376515,2017-08-27,1e+19
4379694,4376515,2017-08-27,1.9229862029e+20
437238,4379663,2017-08-27,2.6483407e+20
193337,2079399,2017-08-27,2.8762411e+20
3335167,4175678,2017-08-27,3.3802792499e+18
4034242,1870905,2017-08-27,3.938e+19
109129,4379667,2017-08-27,4.998e+20
193337,4379652,2017-08-27,1.48e+19
49,350581,2017-08-27,2.00010885121e+21
193337,4379686,2017-08-27,1.97725752e+21
4379641,49,2017-08-27,1.599e+20
3713200,4379724,2017-08-28,2.4057430017e+20
4376515,2630441,2017-08-28,7.0592978331e+20
4233090,4379698,2017-08-28,1e+19
452122,4379718,2017-08-28,4.688e+20
193337,4379772,2017-08-28,9.98e+19
49,4371162,2017-08-28,1.598107183e+20
4375438,4379795,2017-08-28,9.623347393e+19
4376515,4377242,2017-08-28,8e+20
4376515,2034081,2017-08-28,8.215844626e+19
193337,1713962,2017-08-28,3.998e+20
193337,86255,2017-08-28,5.9951684e+20
49,16135,2017-08-28,1.4393388416e+20
49,5455,2017-08-28,1.809008518e+19
4233090,4379707,2017-08-28,1e+20
193337,431444,2017-08-28,4.0931094e+20
4378440,4375727,2017-08-28,2.388632411e+19
2719678,4379731,2017-08-28,4.1052291797e+20
2796509,4376630,2017-08-28,2.48e+20
2755311,2755312,2017-08-28,1.699998825319975e+20
4233090,4379707,2017-08-28,1.0062202216000002e+20
193337,2758710,2017-08-28,2.1730106e+20
4379808,4379809,2017-08-28,1.4e+20
4377281,4379732,2017-08-28,9.99e+20
3726014,4379752,2017-08-28,7.404019842e+19
193337,4379697,2017-08-28,1.8e+18
193337,24602,2017-08-28,4.498e+20
4376515,236723,2017-08-28,1.756490441e+19
4379743,4376515,2017-08-28,9e+20
193337,307331,2017-08-28,1.48e+19
49,27338,2017-08-28,1.86559923549e+21
446737,4379791,2017-08-28,2.934725166e+19
5,305052,2017-08-28,2.7238e+20
2085174,4379799,2017-08-28,8.842811519e+19
296317,4379777,2017-08-28,5.7971e+19
4233090,4379703,2017-08-28,6e+18
2084778,4379762,2017-08-28,3.426968908e+19
193337,2711748,2017-08-28,1.3428931e+20
1726937,4379705,2017-08-28,1.3934715e+20
4374878,8617,2017-08-28,8.1731779744e+20
4379788,4376515,2017-08-28,4.99400514e+18
4379698,4376515,2017-08-28,1e+19
4376515,195624,2017-08-28,2.2469e+17
4379793,4376515,2017-08-28,3.66e+17
193337,4377645,2017-08-28,4.8e+18
193337,4379771,2017-08-28,1.498e+20
4377727,4379792,2017-08-28,1.753e+18
2085204,4379784,2017-08-28,1.310839964e+19
327393,236665,2017-08-28,3.5e+17
193337,1453912,2017-08-28,9.7520786e+20
4379758,4376515,2017-08-28,2.917474657160441e+19
1941517,4379708,2017-08-28,1e+19
5,301590,2017-08-28,9.98e+19
4376515,4379807,2017-08-28,5.180279546e+20
193337,1449265,2017-08-28,2.0335115e+20
4379773,2793558,2017-08-28,4.38e+21
3716773,4379738,2017-08-28,1.001e+20
96327,96328,2017-08-28,2e+22
193337,4379753,2017-08-28,4.8e+18
4379119,4379744,2017-08-28,2e+18
97886,3842902,2017-08-28,7.2341016777e+20
193337,4376210,2017-08-28,2.138e+19
341124,4379782,2017-08-28,9.864775e+19
49,87821,2017-08-28,9.77984514015e+21
4373452,4379717,2017-08-28,1.992109011e+19
339219,2198725,2017-08-28,2e+20
193337,1968503,2017-08-28,1.692619e+19
193337,1453912,2017-08-28,2.48e+19
4233090,4379707,2017-08-28,3.0062202216e+20
5,4379742,2017-08-28,2.0089981e+20
4376515,195624,2017-08-28,4.2397e+18
4379725,49,2017-08-28,6.2e+19
193337,183114,2017-08-28,1.2757764e+20
4376515,238098,2017-08-28,1.9998e+21
193337,458017,2017-08-28,3.38e+19
193337,26259,2017-08-28,2.7498145e+20
193337,4379764,2017-08-28,6.998e+20
4379796,4376515,2017-08-28,4.4e+19
2055957,4379730,2017-08-28,2.129775752e+19
4375438,4379798,2017-08-28,9.623347393e+19
193337,2200617,2017-08-28,2.6391314e+20
193337,72783,2017-08-28,1.17067878e+21
4376515,238089,2017-08-28,2.186055805e+20
4379809,49,2017-08-28,1.4e+20
49,212214,2017-08-28,1.5e+20
330299,4379758,2017-08-28,2.917474657160441e+19
447089,251524,2017-08-28,3.4910511e+20
3842902,49,2017-08-28,7.2341016777e+20
71400,24866,2017-08-28,2e+20
4379747,49,2017-08-28,9.999e+20
49,27338,2017-08-28,4e+18
4376515,4173058,2017-08-28,9.570767161e+19
4126859,4379749,2017-08-28,2.5025682965e+20
2084099,4379779,2017-08-28,2.993114767e+19
193337,4379740,2017-08-28,5e+16
2197447,4379778,2017-08-28,9.98e+19
193337,2937559,2017-08-28,2.349e+19
5,4379766,2017-08-28,2.339e+19
49,2730258,2017-08-28,9.262378698e+19
49,238287,2017-08-28,4.8110287732e+20
193337,4375131,2017-08-28,1.08e+19
382254,4379720,2017-08-28,7e+19
4377727,2087035,2017-08-28,1.03e+18
4379401,4379776,2017-08-28,2.9237613475e+22
4379774,4379775,2017-08-28,3.7302542369e+20
459392,4379734,2017-08-28,2e+20
4379724,4376515,2017-08-28,2.4057430017e+20
1941517,4379708,2017-08-28,5.70586843e+21
4379424,28631,2017-08-28,3.37e+18
4376515,2022633,2017-08-28,1.057475208e+19
429123,4379768,2017-08-28,1e+17
4379767,1744580,2017-08-28,1.0
335218,1698050,2017-08-28,2.8253319891e+20
4379789,4376515,2017-08-28,3.48e+19
4376515,2079490,2017-08-28,1.909028299e+19
49,83085,2017-08-28,6.45e+20
4207947,4379746,2017-08-28,1.858e+20
193337,193334,2017-08-28,9.8e+18
252719,4379458,2017-08-28,1.31e+19
193337,4379700,2017-08-28,1e+19
34365,32335,2017-08-28,2.023167999956724e+20
4379737,4376515,2017-08-28,1.402909615e+19
2750770,4379748,2017-08-28,1e+19
4379702,4377727,2017-08-28,1.106e+19
4376515,2703549,2017-08-28,4.0771360693e+20
428838,4372878,2017-08-28,4e+19
193337,4214703,2017-08-28,1.42e+19
193337,4379739,2017-08-28,9.8e+18
4379119,4379744,2017-08-28,1.90428e+22
4202575,4379723,2017-08-28,6.35263099e+19
4379797,4374235,2017-08-28,1.80099373873e+21
74816,188344,2017-08-28,9e+18
193337,4379722,2017-08-28,9.498e+20
5,305052,2017-08-28,5.1682e+20
4377727,4374878,2017-08-28,4.375638809e+19
193337,21068,2017-08-28,4.3142055e+20
4374136,4379716,2017-08-28,9.088019409e+19
4174167,4379783,2017-08-28,1.0820337e+20
2758710,49,2017-08-28,2.1730106e+20
193337,4377227,2017-08-28,6.699e+20
4377281,4379732,2017-08-28,6.0008748e+20
297165,4379743,2017-08-28,9e+20
4379754,4379755,2017-08-28,2.0983482105e+20
2711492,4379765,2017-08-28,1.008586797e+19
4379729,49,2017-08-28,3.1122414e+20
4379699,4376515,2017-08-28,1.54e+20
193337,256370,2017-08-28,1.31853881e+21
4233090,4379703,2017-08-28,3.0062202216e+20
4379782,49,2017-08-28,9.864775e+19
193337,254869,2017-08-28,1.10347071e+21
96063,4379770,2017-08-28,1.3598987703e+20
4233090,4379707,2017-08-28,1.0062202216e+20
1780218,4379727,2017-08-28,3.5970108e+20
4379735,4376515,2017-08-28,1.564992113e+19
4379746,4376515,2017-08-28,1.858e+20
5,357571,2017-08-28,4.895e+18
327393,4379793,2017-08-28,3.66e+17
28774,26494,2017-08-28,1.0455e+19
4376515,244484,2017-08-28,9.7729566724e+20
240485,4374891,2017-08-28,2e+20
4379799,4376515,2017-08-28,8.842811519e+19
4376515,236723,2017-08-28,6.400272586e+19
2078171,4379788,2017-08-28,4.99400514e+18
4377727,4377737,2017-08-28,5.75996e+20
5,4379729,2017-08-28,3.1122414e+20
193337,4379719,2017-08-28,4.369159e+19
1961077,4379745,2017-08-28,3.2696e+21
2096994,4379800,2017-08-28,2.3027e+20
203580,1678142,2017-08-28,7e+20
4376515,442611,2017-08-28,2.490638287e+19
193337,4379712,2017-08-28,4.98e+19
239154,2039174,2017-08-28,2.5e+19
193337,307331,2017-08-28,2.998e+20
193335,1943308,2017-08-28,8e+23
1780218,4379727,2017-08-28,2e+20
2758204,4379803,2017-08-28,6.155049979e+19
4376515,208739,2017-08-28,2.336798373e+19
2095889,2759486,2017-08-28,4.5e+19
193337,96076,2017-08-28,1.8661879e+20
5,16135,2017-08-28,1.88198e+21
1747716,4379702,2017-08-28,1.106e+19
193337,2101870,2017-08-28,9.1716623e+20
4379731,49,2017-08-28,4.1052291797e+20
193337,4379713,2017-08-28,3.78e+19
4379787,4376515,2017-08-28,5.530353192e+20
193337,1725457,2017-08-28,9.998e+20
4379741,4376515,2017-08-28,1e+18
5,203580,2017-08-28,6.4934e+20
447153,4379735,2017-08-28,1.564992113e+19
327393,4379741,2017-08-28,1e+18
4174185,4379787,2017-08-28,5.530353192e+20
49,4379757,2017-08-28,9.5684705673e+20
49,4379701,2017-08-28,2.15295690004e+21
193337,230586,2017-08-28,1.99980134e+21
4376515,2711958,2017-08-28,8.8897272682e+20
4379792,1747716,2017-08-28,1.753e+18
4379767,1744580,2017-08-28,1.14945e+21
237929,4379756,2017-08-28,1e+19
237929,4379756,2017-08-28,1.6e+20
4379777,4376515,2017-08-28,5.7971e+19
357674,4379709,2017-08-28,1.5e+22
4376515,2061561,2017-08-28,2.476008e+17
4379704,4377727,2017-08-28,3.557235e+19
49,1952209,2017-08-28,1.895e+19
4379765,4376515,2017-08-28,1.008586797e+19
193337,4372971,2017-08-28,2.498e+20
2487801,311155,2017-08-28,2.4e+20
4376515,237906,2017-08-28,1.6812998062e+20
4233090,4379699,2017-08-28,1.54e+20
193337,4379767,2017-08-28,1.15075e+21
4376515,4271737,2017-08-28,2.486689596e+19
4379295,4379715,2017-08-28,5.836e+20
4379784,4376515,2017-08-28,1.310839964e+19
193337,2845546,2017-08-28,8e+17
4028743,4376689,2017-08-28,8.507e+19
4379762,4376515,2017-08-28,3.426968908e+19
4377727,4377737,2017-08-28,5.76578114e+20
49,227783,2017-08-28,2.294209579e+19
2085217,4379796,2017-08-28,4.4e+19
5,16135,2017-08-28,4.9e+18
193337,46252,2017-08-28,1.9648043e+20
193337,4031467,2017-08-28,6.56e+19
193337,1713962,2017-08-28,1.298e+20
1954569,1954570,2017-08-28,7.970324e+19
4376515,28320,2017-08-28,8.94029716e+18
4376515,2085056,2017-08-28,3.386196213e+19
2047800,4379781,2017-08-28,1.4430033128e+20
193337,1793208,2017-08-28,9.998e+20
49,335218,2017-08-28,9.851658705e+19
4379736,4379737,2017-08-28,1.402909615e+19
2730258,49,2017-08-28,9.262378698e+19
4376515,4379785,2017-08-28,3.84713759e+18
193337,212900,2017-08-28,5.37029641e+21
193337,4379801,2017-08-28,2.3995727e+20
4379804,4379805,2017-08-28,3.651e+21
429123,4379768,2017-08-28,1.0173089888e+20
193337,4379806,2017-08-28,2e+19
4377727,30556,2017-08-28,1e+18
2101231,2643140,2017-08-28,1e+19
4379733,4376515,2017-08-28,1e+18
193337,4379704,2017-08-28,3.557235e+19
49,87821,2017-08-28,1.2499e+22
327393,4379733,2017-08-28,1e+18
4379761,4376515,2017-08-28,4.9660779e+17
5,447569,2017-08-28,1.613e+20
4233090,4244394,2017-08-28,2e+18
49,233983,2017-08-28,1.819691814e+19
2084602,4379620,2017-08-28,2.5612342008e+20
1970168,4379769,2017-08-28,1.031e+21
193337,2092022,2017-08-28,5.005403e+20
193337,4379760,2017-08-28,8e+17
49,15028,2017-08-28,6.71068954e+19
4379780,4379581,2017-08-28,7.386046187e+19
49,4165680,2017-08-28,6.500837028e+19
237646,4379790,2017-08-28,1.545306153e+22
4099126,4379786,2017-08-28,4.183899267e+19
237503,237504,2017-08-28,3.5e+21
4378257,4377727,2017-08-28,5.77208728e+20
2085435,4379726,2017-08-28,2.02205925e+20
193337,247018,2017-08-28,2.498e+20
245207,4379794,2017-08-28,2.048121e+21
4379786,4376515,2017-08-28,4.183899267e+19
4376515,4376774,2017-08-28,5.18696771e+18
4376515,2096994,2017-08-28,1.4441625171e+20
4376515,236723,2017-08-28,9.50402409e+18
103896,64102,2017-08-28,2.504e+20
193337,4372664,2017-08-28,1.3467277e+20
4153585,4379710,2017-08-28,4.256463e+19
4379775,49,2017-08-28,3.7302542369e+20
4173947,107244,2017-08-28,2.8828838e+20
4376515,451285,2017-08-28,1.367144186e+19
193337,4379763,2017-08-28,1.8e+19
2198725,49,2017-08-28,2e+20
5,4371924,2017-08-28,2.26153471556e+21
193337,233383,2017-08-28,1.998e+20
193337,2728432,2017-08-28,2.28e+19
193337,4378210,2017-08-28,3.498e+20
4379781,49,2017-08-28,1.4430033128e+20
5,251064,2017-08-28,2e+21
193337,447199,2017-08-28,1.6524117e+20
4377727,4374878,2017-08-28,1.00112e+20
193337,4379697,2017-08-28,5.18e+19
5,4379714,2017-08-28,6.820154757e+19
4379750,4379751,2017-08-28,9.3062e+19
193337,4378242,2017-08-28,6.9752678e+20
49,72362,2017-08-28,5e+18
4377727,3591674,2017-08-28,5.9e+18
4165657,4372879,2017-08-28,8.60225652e+18
4376515,4216838,2017-08-28,3.0243111124e+20
4379783,4376515,2017-08-28,1.0820337e+20
49,2606549,2017-08-28,1.13982060296e+21
5,4379602,2017-08-28,1.0959e+21
4376083,4379789,2017-08-28,3.48e+19
4379721,4379722,2017-08-28,1.0504e+21
193337,4379706,2017-08-28,5.568e+20
4379706,4376515,2017-08-28,5.568e+20
2099955,4379725,2017-08-28,6.2e+19
4379714,49,2017-08-28,6.820154757e+19
2020365,4379761,2017-08-28,4.9660779e+17
4379401,4379776,2017-08-28,1e+19
297165,4379802,2017-08-28,4.5e+20
193337,4379401,2017-08-28,1.953395e+21
4379488,4379728,2017-08-28,3.0660355959e+20
193337,21777,2017-08-28,6.48e+19
5,1970332,2017-08-28,5.9015915e+20
4379734,4376515,2017-08-28,2e+20
4379800,4376515,2017-08-28,2.3027e+20
193337,4375131,2017-08-28,8.8e+18
193337,4379711,2017-08-28,7.48e+19
4377727,30556,2017-08-28,4e+18
193337,4379759,2017-08-28,9.68e+19
5,4094672,2017-08-28,1.2983993e+20
193337,2335552,2017-08-28,9.8e+18
4379752,4377727,2017-08-28,7.404019842e+19
4379811,4379812,2017-08-29,9.5e+20
4379841,4376515,2017-08-29,4.1438851637e+20
4174454,4379912,2017-08-29,4.651393798e+19
2085555,4380001,2017-08-29,5.7285399752e+20
193337,447405,2017-08-29,4.98e+19
4380008,4376515,2017-08-29,2.56e+19
5,4379934,2017-08-29,3.9177191e+21
4379802,4376515,2017-08-29,4.5e+20
4379857,4376515,2017-08-29,7.983014862e+19
4243544,4379905,2017-08-29,5.9071498888e+20
4380002,4380003,2017-08-29,1.248e+20
